time,latitude,longitude,depth [km],magnitude,magnitude_type,region_name,felt
2026-06-11T08:30:51Z,-30.68, -71.64,  32.5, 3.8,MLv,4.41 km al E de Parque Fray Jorge,f
2026-06-11T08:32:50Z,-27.93, -71.51,  31.3, 4.1,MLv,39.41 km al NO de Carrizal Bajo,f
2026-06-13T12:15:52Z,-20.60, -68.98, 108.8, 3.5,MLv,38.71 km al E de Pica,f
2026-06-11T12:44:13Z,-27.89, -71.57,  24.8, 3.4,MLv,47.05 km al NO de Carrizal Bajo,f
2026-06-13T16:46:07Z,-21.67, -68.70, 109.1, 2.7,MLv,68.11 km al SO de Ollagüe,f
2026-06-11T10:15:07Z,-23.98, -70.35,  39.4, 3.3,MLv,34.52 km al NE de Caleta El Cobre,f
2026-06-11T17:55:11Z,-30.68, -71.69,  26.1, 2.7,MLv,2.39 km al S de Parque Fray Jorge,f
2026-06-11T10:59:08Z,-19.32, -69.06, 123.9, 3.3,MLv,38.05 km al E de Camiña,f
2026-06-11T11:30:20Z,-27.84, -71.52,  19.3, 3.0,MLv,45.21 km al NO de Carrizal Bajo,f
2026-06-13T19:37:31Z,-23.86, -67.14, 269.7, 3.8,MLv,81.95 km al E de Socaire,f
2026-06-13T20:33:27Z,-40.10, -71.61, 155.4, 3.5,MLv,22.52 km al O de San Martín de Los Andes,f
2026-06-11T19:01:52Z,-19.89, -69.93,  52.6, 3.3,MLv,42.87 km al NE de Iquique,f
2026-06-13T20:48:12Z,-22.37, -68.91,  89.1, 3.7,MLv,11.57 km al N de Calama,f
2026-06-11T12:49:32Z,-27.68, -73.23,  25.0, 2.8,ml,209.01 km al O de Carrizal Bajo,f
2026-06-11T14:02:50Z,-27.89, -71.54,  33.8, 3.5,MLv,43.91 km al NO de Carrizal Bajo,f
2026-06-13T23:47:18Z,-22.55, -70.51,  26.8, 2.9,MLv,59.77 km al SO de Tocopilla,f
2026-06-11T19:25:14Z,-21.70, -68.56, 107.1, 2.6,MLv,61.3 km al SO de Ollagüe,f
2026-06-14T00:31:50Z,-23.03, -68.36, 125.0, 2.6,MLv,20.66 km al SO de San Pedro de Atacama,f
2026-06-11T15:15:49Z,-23.60, -66.79, 230.8, 4.2,MLv,84.44 km al NO de San Antonio de los Cobres,f
2026-06-11T20:17:25Z,-22.13, -68.66, 112.5, 3.4,MLv,47.15 km al NE de Calama,f
2026-06-11T17:18:13Z,-27.92, -71.51,  38.8, 3.8,MLv,39.96 km al NO de Carrizal Bajo,f
2026-06-11T18:07:56Z,-27.91, -71.54,  29.4, 4.5,Mw,43.08 km al NO de Carrizal Bajo,f
2026-06-14T03:01:30Z,-22.17, -68.62, 109.2, 3.1,MLv,46.04 km al NE de Calama,f
2026-06-14T03:11:15Z,-22.13, -68.68, 116.3, 2.8,MLv,45.36 km al NE de Calama,f
2026-06-11T21:27:36Z,-27.43, -69.31, 100.6, 2.6,MLv,101.39 km al E de Copiapó,f
2026-06-14T03:15:57Z,-22.90, -68.77,  90.3, 2.7,MLv,51.13 km al S de Calama,f
2026-06-11T19:50:24Z,-23.89, -66.86, 218.7, 3.1,MLv,66.31 km al NO de San Antonio de los Cobres,f
2026-06-11T21:36:55Z,-28.39, -70.63,  56.4, 3.1,MLv,23.76 km al NE de Vallenar,f
2026-06-11T22:02:12Z,-21.53, -68.49, 140.2, 3.1,MLv,42.0 km al SO de Ollagüe,f
2026-06-14T03:46:01Z,-23.73, -67.17, 234.2, 3.3,MLv,74.58 km al E de Socaire,f
2026-06-14T03:56:47Z,-21.77, -67.77, 253.0, 3.0,MLv,78.49 km al SE de Ollagüe,f
2026-06-12T00:47:25Z,-24.17, -67.81, 223.4, 2.9,MLv,65.38 km al S de Socaire,f
2026-06-12T00:12:39Z,-22.64, -67.69, 190.2, 2.6,MLv,60.55 km al NE de San Pedro de Atacama,f
2026-06-12T01:01:53Z,-24.10, -67.60, 232.5, 2.9,MLv,64.31 km al SE de Socaire,f
2026-06-14T06:15:57Z,-22.75, -68.83, 109.3, 2.7,MLv,32.51 km al S de Calama,f
2026-06-12T02:29:07Z,-24.05, -67.29, 181.6, 3.0,MLv,79.71 km al SE de Socaire,f
2026-06-14T06:53:32Z,-32.75, -71.69,  27.1, 2.8,MLv,15.7 km al O de Quintero,f
2026-06-12T01:32:19Z,-23.68, -67.10, 224.1, 3.2,MLv,80.86 km al E de Socaire,f
2026-06-12T02:12:15Z,-25.39, -70.84,  41.6, 2.8,MLv,36.11 km al O de Taltal,f
2026-06-14T12:03:13Z,-21.09, -68.97, 115.9, 3.2,MLv,43.43 km al SO de Mina Collahuasi,f
2026-06-12T03:03:15Z,-22.27, -68.73,  82.0, 2.5,MLv,30.55 km al NE de Calama,f
2026-06-14T14:45:31Z,-32.76, -71.69,  33.7, 3.1,MLv,15.32 km al O de Quintero,f
2026-06-12T02:16:17Z,-21.41, -68.53, 146.5, 3.1,MLv,35.48 km al SO de Ollagüe,f
2026-06-12T03:12:44Z,-22.12, -68.66, 121.8, 3.2,MLv,47.86 km al NE de Calama,f
2026-06-12T03:50:44Z,-19.19, -69.33, 105.1, 3.8,MLv,16.42 km al NE de Camiña,f
2026-06-12T03:48:09Z,-21.09, -69.05, 112.7, 2.8,MLv,50.46 km al SO de Mina Collahuasi,f
2026-06-14T17:12:11Z,-24.18, -69.40,  75.5, 2.6,MLv,36.27 km al O de Mina La Escondida,f
2026-06-14T17:26:07Z,-22.95, -67.16, 220.6, 3.3,MLv,103.46 km al NE de Socaire,f
2026-06-12T04:30:56Z,-27.89, -71.42,  30.3, 2.5,MLv,34.1 km al NO de Carrizal Bajo,f
2026-06-14T19:03:13Z,-21.30, -68.96, 115.9, 2.5,MLv,61.37 km al SO de Mina Collahuasi,f
2026-06-12T04:58:10Z,-24.00, -67.11, 208.7, 3.3,MLv,83.54 km al O de San Antonio de los Cobres,f
2026-06-12T05:58:08Z,-29.03, -71.64,  28.4, 3.2,MLv,29.56 km al NO de Punta de Choros,f
2026-06-14T19:16:04Z,-28.03, -71.51,  26.5, 3.2,MLv,35.82 km al O de Carrizal Bajo,f
2026-06-12T11:15:41Z,-21.25, -67.69, 211.5, 2.8,MLv,58.96 km al E de Ollagüe,f
2026-06-14T20:14:40Z,-29.77, -71.59,  61.3, 2.5,MLv,36.18 km al O de La Serena,f
2026-06-12T06:19:14Z,-24.07, -67.52, 214.1, 4.0,MLv,65.23 km al SE de Socaire,f
2026-06-12T07:40:43Z,-21.41, -70.00,  42.4, 3.3,MLv,55.61 km al NO de Quillagua,f
2026-06-14T21:37:19Z,-35.09, -71.09,  93.0, 3.2,MLv,18.17 km al SE de Curicó,f
2026-06-12T12:49:35Z,-23.51, -68.61, 137.5, 2.9,MLv,73.97 km al O de Socaire,f
2026-06-12T12:01:36Z,-22.45, -68.00, 183.1, 3.3,MLv,56.04 km al NE de San Pedro de Atacama,f
2026-06-15T02:18:50Z,-22.87, -67.06, 218.6, 3.4,MLv,116.67 km al NE de Socaire,f
2026-06-12T12:53:28Z,-23.01, -67.12, 249.4, 3.3,MLv,101.59 km al NE de Socaire,f
2026-06-15T03:32:41Z,-28.85, -71.47,  22.5, 3.4,MLv,44.19 km al N de Punta de Choros,f
2026-06-12T12:45:41Z,-22.37, -68.69,  84.0, 2.5,MLv,26.86 km al NE de Calama,f
2026-06-12T13:30:24Z,-19.51, -69.79,  61.4, 3.5,MLv,44.16 km al SO de Camiña,f
2026-06-12T13:29:11Z,-21.11, -68.19, 159.4, 2.9,MLv,14.23 km al NE de Ollagüe,f
2026-06-15T03:32:52Z,-22.28, -67.74, 192.7, 2.6,MLv,85.21 km al NE de San Pedro de Atacama,f
2026-06-12T17:43:01Z,-24.08, -67.31, 198.3, 3.3,MLv,79.83 km al SE de Socaire,f
2026-06-15T04:25:51Z,-27.89, -71.43,  27.3, 2.6,MLv,34.96 km al NO de Carrizal Bajo,f
2026-06-12T14:25:34Z,-21.81, -68.69, 123.3, 3.3,MLv,77.43 km al N de Calama,f
2026-06-15T05:46:30Z,-27.73, -71.38,  21.7, 2.9,MLv,45.15 km al NO de Carrizal Bajo,f
2026-06-12T21:25:37Z,-29.47, -71.48,  25.1, 2.6,MLv,24.64 km al S de Punta de Choros,f
2026-06-12T14:29:35Z,-24.15, -67.27, 242.9, 3.1,MLv,88.78 km al SE de Socaire,f
2026-06-12T22:21:12Z,-22.03, -68.69, 111.6, 2.6,MLv,54.85 km al NE de Calama,f
2026-06-15T08:24:43Z,-20.46, -68.96, 106.3, 2.7,MLv,39.0 km al E de Pica,f
2026-06-15T10:21:53Z,-21.74, -68.71, 125.8, 2.5,MLv,73.52 km al SO de Ollagüe,f
2026-06-15T11:04:29Z,-32.82, -71.75,  28.8, 3.2,MLv,21.87 km al O de Quintero,f
2026-06-13T00:52:47Z,-27.87, -71.46,  23.5, 3.0,MLv,38.37 km al NO de Carrizal Bajo,f
2026-06-13T03:54:40Z,-21.17, -69.00, 116.4, 2.6,MLv,51.87 km al SO de Mina Collahuasi,f
2026-06-13T04:49:47Z,-21.79, -68.55, 137.2, 2.9,MLv,70.13 km al SO de Ollagüe,f
2026-06-15T11:13:49Z,-24.04, -67.66, 239.6, 3.0,MLv,54.81 km al SE de Socaire,f
2026-06-12T15:12:48Z,-20.83, -69.18, 109.0, 3.2,MLv,41.09 km al SE de Pica,f
2026-06-15T11:35:10Z,-21.52, -68.61, 121.2, 2.5,MLv,49.39 km al SO de Ollagüe,f
2026-06-13T09:40:42Z,-22.59, -68.93, 110.6, 2.6,MLv,13.76 km al S de Calama,f
2026-06-15T13:17:47Z,-32.50, -71.69,  20.6, 2.6,MLv,34.27 km al NO de Quintero,f
2026-06-12T15:36:49Z,-24.25, -67.25, 165.4, 3.4,MLv,94.36 km al O de San Antonio de los Cobres,f
2026-06-15T16:55:58Z,-21.33, -68.95,  96.4, 2.6,MLv,64.07 km al SO de Mina Collahuasi,f
2026-06-13T09:56:31Z,-31.83, -70.52,  97.4, 4.4,Mw,5.97 km al E de Mina Los Pelambres,t
2026-06-13T10:19:52Z,-22.32, -68.87, 109.3, 2.6,MLv,17.39 km al N de Calama,f
2026-06-12T17:16:24Z,-21.92, -68.65, 124.5, 2.8,MLv,67.98 km al NE de Calama,f
2026-06-15T20:49:32Z,-28.95, -71.42,  33.8, 2.6,MLv,33.79 km al N de Punta de Choros,f
2026-06-13T16:02:24Z,-18.84, -69.66,  93.6, 3.0,MLv,58.42 km al NO de Camiña,f
2026-06-12T19:47:58Z,-22.55, -68.77, 110.6, 2.9,MLv,18.95 km al SE de Calama,f
2026-06-13T18:38:49Z,-28.31, -71.19,  64.0, 3.1,MLv,17.03 km al N de Huasco,f
2026-06-15T20:56:47Z,-24.18, -67.59, 178.9, 2.8,MLv,72.15 km al SE de Socaire,f
2026-06-15T23:09:03Z,-24.31, -67.01, 186.5, 3.7,MLv,70.34 km al O de San Antonio de los Cobres,f
2026-06-12T21:58:01Z,-23.64, -69.05, 110.4, 4.1,MLv,70.28 km al N de Mina La Escondida,f
2026-06-15T23:30:04Z,-18.51, -70.59,  39.5, 2.7,MLv,28.92 km al O de Arica,f
2026-06-13T20:03:12Z,-29.18, -69.81, 107.8, 2.8,MLv,81.23 km al SE de Alto del Carmen,f
2026-06-13T21:14:43Z,-22.85, -68.33, 116.8, 2.5,MLv,15.35 km al NO de San Pedro de Atacama,f
2026-06-16T05:41:09Z,-32.75, -71.73,  29.3, 3.3,MLv,18.95 km al O de Quintero,f
2026-06-13T00:46:41Z,-28.09, -70.08,  97.4, 2.8,MLv,83.78 km al NE de Alto del Carmen,f
2026-06-16T10:59:16Z,-20.97, -70.33,  40.2, 2.5,MLv,21.99 km al SO de Patache,f
2026-06-14T00:58:23Z,-38.70, -74.54,  10.0, 3.5,MLv,99.56 km al O de Tirúa,f
2026-06-13T02:00:38Z,-24.09, -68.54, 110.1, 3.4,MLv,55.58 km al E de Mina La Escondida,f
2026-06-14T02:03:14Z,-21.30, -68.98, 114.3, 2.9,MLv,62.25 km al SO de Mina Collahuasi,f
2026-06-16T11:30:39Z,-36.02, -81.79,  10.0, 5.0,mb,377.42 km al SO de Isla Robinson Crusoe,f
2026-06-13T02:15:50Z,-23.99, -70.43,  37.4, 2.6,MLv,30.01 km al N de Caleta El Cobre,f
2026-06-16T13:09:30Z,-22.23, -68.82, 106.5, 2.8,MLv,28.85 km al NE de Calama,f
2026-06-16T13:15:41Z,-27.29, -71.56,  31.9, 3.1,MLv,76.8 km al O de Caldera,f
2026-06-14T05:10:53Z,-22.94, -68.81,  90.3, 3.1,MLv,52.34 km al E de Sierra Gorda,f
2026-06-14T07:27:53Z,-24.22, -67.22, 166.9, 3.7,MLv,91.26 km al O de San Antonio de los Cobres,f
2026-06-13T03:33:56Z,-25.87, -70.76,  40.8, 3.1,MLv,55.39 km al N de Chañaral,f
2026-06-14T07:36:21Z,-32.77, -71.70,  28.6, 2.7,MLv,15.88 km al O de Quintero,f
2026-06-16T13:50:54Z,-24.24, -67.35, 198.6, 3.0,MLv,90.64 km al SE de Socaire,f
2026-06-16T15:20:03Z,-29.71, -70.47,  75.9, 2.6,MLv,35.33 km al N de Paihuano,f
2026-06-14T08:56:57Z,-27.83, -71.67,  20.0, 3.3,MLv,58.15 km al NO de Carrizal Bajo,f
2026-06-13T06:13:35Z,-21.13, -68.09, 169.9, 3.0,MLv,19.8 km al NE de Ollagüe,f
2026-06-14T11:49:50Z,-21.14, -68.79, 128.3, 2.7,MLv,37.71 km al SO de Mina Collahuasi,f
2026-06-16T16:37:58Z,-18.59, -70.67,  40.0, 2.6,MLv,38.61 km al O de Arica,f
2026-06-13T10:39:01Z,-30.80, -71.41,  41.1, 2.9,MLv,14.85 km al O de Punitaqui,f
2026-06-16T16:56:52Z,-18.38, -70.61,  56.8, 2.5,MLv,32.28 km al O de Arica,f
2026-06-16T16:58:22Z,-21.60, -68.49, 143.7, 2.6,MLv,48.08 km al SO de Ollagüe,f
2026-06-14T12:07:01Z,-21.10, -68.67, 127.8, 3.4,MLv,30.05 km al S de Mina Collahuasi,f
2026-06-14T12:36:16Z,-23.93, -67.36, 226.1, 3.0,MLv,65.48 km al SE de Socaire,f
2026-06-13T11:26:41Z,-24.04, -67.45, 214.5, 3.2,MLv,67.7 km al SE de Socaire,f
2026-06-14T13:28:48Z,-20.40, -70.05,  30.6, 2.5,MLv,23.73 km al SE de Iquique,f
2026-06-16T19:27:39Z,-19.92, -68.81, 121.9, 2.7,MLv,73.78 km al S de Colchane,f
2026-06-16T19:51:06Z,-22.94, -66.68, 224.6, 3.6,MLv,143.02 km al NE de Socaire,f
2026-06-14T15:01:14Z,-21.05, -69.07, 107.8, 3.0,MLv,50.0 km al SO de Mina Collahuasi,f
2026-06-13T13:57:36Z,-39.43, -74.58,  12.9, 3.2,MLv,122.4 km al O de Valdivia,f
2026-06-14T15:46:51Z,-27.94, -71.50,  34.7, 2.9,MLv,37.92 km al NO de Carrizal Bajo,f
2026-06-16T20:10:49Z,-21.15, -68.57, 132.6, 2.7,MLv,34.22 km al O de Ollagüe,f
2026-06-16T21:05:11Z,-24.02, -67.21, 183.0, 3.2,MLv,83.67 km al SE de Socaire,f
2026-06-14T17:19:29Z,-23.18, -66.90, 271.7, 4.0,MLv,110.27 km al E de Socaire,f
2026-06-13T14:24:18Z,-23.98, -67.18, 188.7, 3.6,MLv,84.67 km al SE de Socaire,f
2026-06-14T18:52:01Z,-23.96, -67.76, 254.5, 2.5,MLv,43.62 km al S de Socaire,f
2026-06-17T00:29:01Z,-21.05, -69.09, 109.8, 3.2,MLv,51.53 km al SO de Mina Collahuasi,f
2026-06-13T17:03:49Z,-32.53, -71.03,  96.1, 2.9,MLv,20.72 km al SE de La Ligua,f
2026-06-17T00:39:34Z,-23.05, -68.88,  91.6, 2.5,MLv,48.39 km al E de Sierra Gorda,f
2026-06-14T18:28:14Z,-27.99, -71.57,  28.7, 3.1,MLv,42.82 km al O de Carrizal Bajo,f
2026-06-14T21:52:03Z,-24.33, -67.05, 190.9, 2.9,MLv,74.85 km al O de San Antonio de los Cobres,f
2026-06-13T17:38:40Z,-17.55, -69.41, 174.3, 2.8,MLv,9.1 km al NE de Visviri,f
2026-06-14T22:54:05Z,-32.74, -71.74,  28.2, 4.4,Mw,20.15 km al O de Quintero,t
2026-06-17T06:15:55Z,-21.09, -68.89, 117.2, 2.7,MLv,38.13 km al SO de Mina Collahuasi,f
2026-06-17T08:05:55Z,-21.64, -68.34, 142.2, 3.1,MLv,47.13 km al S de Ollagüe,f
2026-06-13T18:01:33Z,-22.72, -68.89,  96.7, 2.7,MLv,27.94 km al S de Calama,f
2026-06-17T08:53:27Z,-23.96, -66.76, 204.9, 2.5,MLv,54.15 km al NO de San Antonio de los Cobres,f
2026-06-15T02:14:30Z,-23.92, -67.16, 224.9, 2.8,MLv,83.42 km al SE de Socaire,f
2026-06-13T18:06:21Z,-19.79, -69.19,  98.2, 2.9,MLv,58.77 km al SE de Camiña,f
2026-06-15T02:28:26Z,-24.15, -66.95, 164.9, 2.8,MLv,64.15 km al O de San Antonio de los Cobres,f
2026-06-17T10:31:05Z,-24.21, -66.98, 195.1, 3.7,MLv,66.7 km al O de San Antonio de los Cobres,f
2026-06-17T10:51:46Z,-23.05, -69.08,  96.0, 3.1,MLv,30.58 km al SE de Sierra Gorda,f
2026-06-13T18:26:07Z,-30.14, -71.60,  33.4, 2.5,MLv,16.24 km al NO de Tongoy,f
2026-06-17T13:44:44Z,-19.56, -70.28,  71.3, 2.9,MLv,7.81 km al NO de Pisagua,f
2026-06-15T06:32:20Z,-21.13, -68.73, 144.9, 2.9,MLv,35.02 km al S de Mina Collahuasi,f
2026-06-15T07:01:52Z,-32.78, -71.67,  29.1, 2.5,MLv,13.9 km al O de Quintero,f
2026-06-13T18:44:51Z,-22.26, -69.12,  36.0, 2.5,MLv,30.6 km al NO de Calama,f
2026-06-15T07:03:51Z,-20.84, -69.05,  74.2, 2.9,MLv,40.8 km al O de Mina Collahuasi,f
2026-06-17T17:49:38Z,-21.67, -68.59, 136.2, 2.5,MLv,60.81 km al SO de Ollagüe,f
2026-06-13T20:26:24Z,-21.50, -68.47, 124.3, 2.7,MLv,37.74 km al SO de Ollagüe,f
2026-06-17T19:55:38Z,-23.75, -69.10,  85.0, 2.9,MLv,58.31 km al N de Mina La Escondida,f
2026-06-17T20:25:02Z,-22.20, -68.73, 116.6, 3.4,MLv,36.2 km al NE de Calama,f
2026-06-15T07:05:19Z,-27.88, -71.51,  24.4, 2.6,MLv,42.04 km al NO de Carrizal Bajo,f
2026-06-15T10:18:10Z,-24.01, -67.56, 225.1, 3.1,MLv,57.6 km al SE de Socaire,f
2026-06-13T22:29:09Z,-34.69, -71.78,  56.1, 4.1,MLv,29.08 km al NE de Vichuquén,t
2026-06-15T13:03:41Z,-22.16, -68.58, 126.6, 4.0,MLv,49.93 km al NE de Calama,f
2026-06-17T20:29:25Z,-19.53, -69.41,  98.6, 3.8,MLv,24.59 km al S de Camiña,f
2026-06-18T01:37:26Z,-32.75, -71.69,  30.5, 3.1,MLv,15.54 km al O de Quintero,f
2026-06-18T05:22:26Z,-39.67, -72.73,  67.1, 2.9,MLv,34.95 km al O de Panguipulli,f
2026-06-15T16:09:32Z,-28.64, -71.39,  31.1, 3.1,MLv,25.25 km al SO de Huasco,f
2026-06-15T17:04:54Z,-23.99, -67.22, 212.9, 3.8,MLv,81.15 km al SE de Socaire,f
2026-06-15T21:48:35Z,-30.74, -71.41,  42.5, 2.9,MLv,17.48 km al NO de Punitaqui,f
2026-06-18T05:30:26Z,-24.10, -67.16, 199.6, 2.9,MLv,86.81 km al O de San Antonio de los Cobres,f
2026-06-13T23:14:48Z,-19.50, -69.04,   8.4, 2.9,MLv,45.85 km al SE de Camiña,f
2026-06-18T05:47:40Z,-20.91, -69.11, 111.9, 3.5,MLv,48.35 km al O de Mina Collahuasi,f
2026-06-15T22:39:23Z,-27.89, -71.51,  25.8, 3.8,MLv,41.28 km al NO de Carrizal Bajo,f
2026-06-15T23:24:02Z,-23.38, -68.88,  97.8, 2.8,MLv,70.9 km al SE de Sierra Gorda,f
2026-06-14T01:21:47Z,-28.74, -71.39,  29.9, 3.4,MLv,35.39 km al SO de Huasco,f
2026-06-16T00:00:24Z,-21.40, -68.45, 137.5, 4.2,MLv,28.26 km al SO de Ollagüe,f
2026-06-18T22:33:32Z,-24.25, -67.45, 210.4, 3.0,MLv,85.35 km al SE de Socaire,f
2026-06-14T02:50:03Z,-23.13, -67.10, 240.6, 3.3,MLv,95.19 km al NE de Socaire,f
2026-06-18T23:22:04Z,-21.94, -68.76, 115.8, 2.6,MLv,61.24 km al N de Calama,f
2026-06-19T00:36:44Z,-22.20, -68.92, 117.9, 2.6,MLv,29.61 km al N de Calama,f
2026-06-16T05:01:44Z,-19.23, -69.23, 110.3, 2.7,MLv,22.54 km al NE de Camiña,f
2026-06-16T06:10:55Z,-21.06, -69.59,  97.2, 3.2,MLv,66.32 km al N de Quillagua,f
2026-06-14T04:33:51Z,-29.85, -71.76,  27.9, 2.8,MLv,49.28 km al O de La Serena,f
2026-06-16T11:21:45Z,-23.84, -67.43, 231.6, 3.7,MLv,53.97 km al SE de Socaire,f
2026-06-19T00:49:51Z,-22.11, -68.61, 121.7, 2.9,MLv,51.4 km al NE de Calama,f
2026-06-19T03:44:55Z,-20.90, -69.18, 110.8, 2.8,MLv,48.52 km al S de Pica,f
2026-06-14T09:58:05Z,-21.19, -67.87, 227.4, 2.7,MLv,40.0 km al E de Ollagüe,f
2026-06-19T11:47:24Z,-22.15, -68.65, 103.5, 2.6,MLv,45.86 km al NE de Calama,f
2026-06-16T11:37:18Z,-36.44, -71.90, 108.1, 3.0,MLv,25.93 km al NE de Chillán,f
2026-06-16T15:46:19Z,-22.26, -68.68, 106.2, 2.8,MLv,35.27 km al NE de Calama,f
2026-06-19T13:05:30Z,-19.93, -69.21,  93.8, 3.0,MLv,63.35 km al N de Pica,f
2026-06-14T10:25:44Z,-17.49, -70.05, 106.0, 2.8,MLv,61.1 km al O de Visviri,f
2026-06-19T16:56:54Z,-23.70, -67.77, 174.0, 2.9,MLv,17.55 km al SE de Socaire,f
2026-06-16T20:30:32Z,-20.71, -68.92, 101.1, 2.6,MLv,29.86 km al NO de Mina Collahuasi,f
2026-06-14T17:01:37Z,-21.22, -68.48, 140.5, 3.1,MLv,23.24 km al O de Ollagüe,f
2026-06-16T20:40:19Z,-31.90, -70.17, 125.1, 2.5,MLv,39.99 km al E de Mina Los Pelambres,f
2026-06-16T22:43:23Z,-20.61, -68.91,  97.2, 2.7,MLv,35.42 km al NO de Mina Collahuasi,f
2026-06-19T17:49:36Z,-22.26, -68.66, 112.0, 4.3,MLv,36.24 km al NE de Calama,f
2026-06-19T20:10:10Z,-21.10, -69.04, 116.9, 4.7,MLv,49.37 km al SO de Mina Collahuasi,f
2026-06-15T00:15:36Z,-32.74, -71.73,  30.7, 3.8,MLv,19.87 km al O de Quintero,t
2026-06-19T22:45:26Z,-28.73, -71.42,  19.2, 2.8,MLv,34.93 km al SO de Huasco,f
2026-06-19T23:12:03Z,-23.85, -68.64,  91.9, 2.8,MLv,62.88 km al NE de Mina La Escondida,f
2026-06-16T23:34:35Z,-21.81, -68.55, 136.5, 2.8,MLv,71.66 km al SO de Ollagüe,f
2026-06-16T23:50:21Z,-30.75, -71.78,  26.4, 2.9,MLv,13.86 km al SO de Parque Fray Jorge,f
2026-06-17T00:17:09Z,-32.06, -69.97, 107.4, 2.9,MLv,63.77 km al E de Mina Los Pelambres,f
2026-06-15T02:17:01Z,-24.06, -67.25, 192.3, 3.4,MLv,83.49 km al SE de Socaire,f
2026-06-17T01:56:33Z,-28.07, -70.12,  96.3, 2.9,MLv,81.19 km al S de Copiapó,f
2026-06-20T08:19:15Z,-23.11, -68.87,  98.7, 2.6,MLv,51.96 km al SE de Sierra Gorda,f
2026-06-20T08:40:49Z,-22.24, -68.60, 101.7, 2.6,MLv,42.44 km al NE de Calama,f
2026-06-15T03:59:00Z,-24.17, -67.48, 204.4, 3.3,MLv,77.17 km al SE de Socaire,f
2026-06-20T08:59:57Z,-23.63, -67.73, 200.7, 3.5,MLv,16.7 km al E de Socaire,f
2026-06-20T09:11:33Z,-32.76, -71.70,  29.7, 2.6,MLv,16.09 km al O de Quintero,f
2026-06-17T03:28:01Z,-22.32, -68.80, 108.5, 3.1,MLv,21.48 km al NE de Calama,f
2026-06-17T03:37:34Z,-24.12, -67.33, 240.3, 3.3,MLv,81.89 km al SE de Socaire,f
2026-06-15T04:22:31Z,-23.92, -67.01, 203.4, 3.2,MLv,77.53 km al NO de San Antonio de los Cobres,f
2026-06-17T07:20:16Z,-23.92, -67.35, 233.2, 2.8,MLv,65.62 km al SE de Socaire,f
2026-06-20T11:03:45Z,-20.83, -70.49,  59.9, 2.9,MLv,30.36 km al O de Patache,f
2026-06-17T08:13:58Z,-24.09, -67.21, 153.4, 2.5,MLv,88.21 km al SE de Socaire,f
2026-06-15T05:47:49Z,-21.96, -68.65, 123.4, 3.3,MLv,63.39 km al NE de Calama,f
2026-06-17T09:49:53Z,-31.25, -71.43,  54.7, 3.3,MLv,16.66 km al N de Canela Baja,f
2026-06-20T11:15:43Z,-22.57, -68.81, 106.6, 3.6,MLv,16.88 km al SE de Calama,f
2026-06-20T11:46:06Z,-21.07, -69.02, 116.3, 3.5,MLv,46.65 km al SO de Mina Collahuasi,f
2026-06-15T05:57:55Z,-23.62, -68.28,  99.2, 2.6,MLv,40.06 km al O de Socaire,f
2026-06-20T14:02:22Z,-27.89, -71.56,  27.2, 3.3,MLv,45.43 km al NO de Carrizal Bajo,f
2026-06-17T09:51:34Z,-30.75, -71.43,  44.9, 4.3,MLv,18.68 km al NO de Punitaqui,f
2026-06-17T13:21:28Z,-19.80, -69.26, 101.2, 2.8,MLv,56.53 km al S de Camiña,f
2026-06-20T14:29:07Z,-32.49, -71.83,  28.0, 3.2,MLv,43.05 km al NO de Quintero,f
2026-06-15T08:47:21Z,-29.48, -71.28,  48.1, 3.3,MLv,8.05 km al NO de La Higuera,f
2026-06-20T16:44:39Z,-18.18, -71.13,  31.1, 3.2,M,63.21 km al S de Ilo,f
2026-06-17T15:14:29Z,-31.63, -71.76,  22.1, 2.5,MLv,38.62 km al SO de Canela Baja,f
2026-06-15T15:14:32Z,-20.61, -68.93, 100.9, 2.6,MLv,36.97 km al NO de Mina Collahuasi,f
2026-06-17T15:58:26Z,-24.96, -69.54,  89.8, 3.0,MLv,91.13 km al SO de Mina La Escondida,f
2026-06-17T16:32:02Z,-25.50, -70.45,  46.1, 4.1,MLv,10.35 km al S de Taltal,f
2026-06-20T18:03:20Z,-23.05, -66.95, 239.7, 3.6,MLv,113.77 km al NE de Socaire,f
2026-06-20T18:53:46Z,-30.67, -71.69,  26.3, 3.0,MLv,0.61 km al SO de Parque Fray Jorge,f
2026-06-15T16:33:37Z,-28.67, -71.29,  32.1, 2.5,MLv,23.61 km al S de Huasco,f
2026-06-20T23:13:00Z,-22.20, -67.86, 213.0, 2.8,MLv,87.08 km al NE de San Pedro de Atacama,f
2026-06-17T19:14:26Z,-20.86, -68.88, 105.1, 3.6,MLv,23.06 km al O de Mina Collahuasi,f
2026-06-17T20:35:10Z,-19.06, -69.80,  78.6, 2.5,MLv,41.49 km al E de Cuya,f
2026-06-15T17:22:11Z,-20.62, -69.17, 112.9, 2.5,MLv,22.13 km al SE de Pica,f
2026-06-17T22:27:03Z,-31.86, -71.83,  30.1, 3.0,MLv,30.55 km al O de Los Vilos,f
2026-06-21T00:02:40Z,-21.25, -68.96, 116.8, 3.6,MLv,56.7 km al SO de Mina Collahuasi,f
2026-06-21T00:21:45Z,-22.94, -67.24, 219.6, 3.3,MLv,98.49 km al E de San Pedro de Atacama,f
